,hex_id,U-Bahn,S-Bahn,DB,R-Bahn,Bus,rank,qrank,population,under_18s,share_under_18s,65yo_and_older,share_65yo_and_older,foreigners,share_foreigners,pop_w_migration_bg,share_pop_w_migration_bg,under_18_mig_bg,share_under_18_mig_bg,hh,ppl_per_hh,single_per_hh,share_single_per_hh,hh_w_chld,share_hh_w_chld,sngl_parent,share_sngl_parent,area_km,pop_dnsty,births,deaths,immigration,moving_away,migr_balance,social_insur,employment_rate,unemployed,share_unemployed,yng_unemployed,share_yng_unemployed,old_unemployed,share_old_unemployed,sgb_2,share_sgb_2,under_15_min_security,share_under_15_min_security,community_of_needs_sgb_2,taxpayers,total_income_per_taxpayer,residental_bldngs,apartments,ready_to_move_apt,apt_in_houses,share_apt_in_houses,apt_size,living_space_per_inhab,social_housing,share_social_housing,land_prices,kita_preschool,primary_schools,share_high_school_stud,doctors,practitioners,dentists,pharmacies,private_cars,car_density,geometry,counts,bike_end,bike_start
101,881f15ad65fffff,0,0,0,0,1,0,0,22946.0,3647.0,15.89383771,2297.0,10.01045934,4387.0,19.11880066,8365.0,36.51403379,1875.0,51.62444934,13954.0,1.65135445,8752.0,62.72036692,2299.0,16.47556256,651.0,28.31665942,2.217816773,10346.21087,331.0,113.0,3371.0,2901.0,470.0,9761.0,57.0,1139.0,6.5253509020000005,61.0,2.907530982,170.0,7.449605609,2737.0,11.92800488,662.0,20.72636193,1617.0,11541.0,29901.0,1159.0,12084.0,229.0,123.0,1.017874876,63.91923204,33.66164037,1332.0,11.02284012,1153.0,14.0,2.0,37.27748691,34.0,6.0,6.0,5.0,5166.0,225.13727880000002,"{'type': 'Polygon', 'coordinates': [[[9.935651733508326, 53.55955822964169], [9.933656463502595, 53.55534880581967], [9.939120942907296, 53.552620158370715], [9.946581015279541, 53.55410076597315], [9.948577214632898, 53.558310179977404], [9.943112412321016, 53.5610389962217], [9.935651733508326, 53.55955822964169]]]}",1,533,524
102,881f15ad67fffff,0,0,0,0,3,0,0,29408.0,4486.0,15.25435256,3783.0,12.86384657,5757.0,19.57630577,11150.0,37.93291148,2346.0,52.55376344,18059.0,1.6527493219999998,11314.0,62.65020212,2928.0,16.21352234,910.0,31.07923497,2.717872695,10820.22718,390.0,211.0,3453.0,3339.0,114.0,12181.0,56.3,1544.0,7.117175256,112.0,4.286261003,263.0,8.620124549,3611.0,12.27897171,816.0,20.75807683,2196.0,14861.0,30833.0,1611.0,16313.0,219.0,187.0,1.1463250170000001,63.31343101,35.12078346,2320.0,14.22178631,1465.0,27.0,3.0,39.5480226,191.0,48.0,42.0,9.0,6708.0,228.101197,"{'type': 'Polygon', 'coordinates': [[[9.948577214632898, 53.558310179977404], [9.946581015279541, 53.55410076597315], [9.952045167122108, 53.55137137675659], [9.959505840794517, 53.552851232706566], [9.961502969331233, 53.557060636760774], [9.956038495066903, 53.55979019483975], [9.948577214632898, 53.558310179977404]]]}",3,1392,1388
103,881f15ad69fffff,1,0,0,0,2,0,0,22946.0,3647.0,15.89383771,2297.0,10.01045934,4387.0,19.11880066,8365.0,36.51403379,1875.0,51.62444934,13954.0,1.65135445,8752.0,62.72036692,2299.0,16.47556256,651.0,28.31665942,2.217816773,10346.21087,331.0,113.0,3371.0,2901.0,470.0,9761.0,57.0,1139.0,6.5253509020000005,61.0,2.907530982,170.0,7.449605609,2737.0,11.92800488,662.0,20.72636193,1617.0,11541.0,29901.0,1159.0,12084.0,229.0,123.0,1.017874876,63.91923204,33.66164037,1332.0,11.02284012,1153.0,14.0,2.0,37.27748691,34.0,6.0,6.0,5.0,5166.0,225.13727880000002,"{'type': 'Polygon', 'coordinates': [[[9.941639226350372, 53.57218482530089], [9.939643114877951, 53.567976239415636], [9.945108567770012, 53.56524799618256], [9.952570455004416, 53.5667281699641], [9.954567496131144, 53.57093674587989], [9.949101720423888, 53.573665158008346], [9.941639226350372, 53.57218482530089]]]}",6,1408,1396
104,881f15ad6bfffff,1,0,0,0,2,0,0,57541.0,7384.0,12.83258894,7254.0,12.60666308,6919.0,12.02446951,13528.0,23.50120737,2407.0,32.65499932,38707.0,1.527630661,26071.0,67.35474204,5065.0,13.08548841,1287.0,25.40967423,3.225548705,17839.13537,838.0,300.0,6999.0,7181.0,-182.0,27126.0,62.1,1651.0,3.773973072,86.0,1.884724962,271.0,4.7237232,2578.0,4.480283624,429.0,6.5596330279999995,1811.0,32492.0,37536.0,3259.0,34235.0,92.0,310.0,0.905506061,63.92709216,38.03451452,666.0,1.945377538,1557.0,63.0,8.0,62.50684182,290.0,32.0,57.0,12.0,14983.0,260.3882449,"{'type': 'Polygon', 'coordinates': [[[9.954567496131144, 53.57093674587989], [9.952570455004416, 53.5667281699641], [9.958035579934732, 53.56399918484089], [9.965498068375913, 53.56547860669577], [9.967496038992477, 53.569687172509866], [9.962030591732788, 53.57241632659552], [9.954567496131144, 53.57093674587989]]]}",6,2578,2554
105,881f15ad83fffff,0,0,0,0,3,0,0,38569.0,6001.0,15.559127800000002,6039.0,15.65765252,9906.0,25.68383935,19729.0,51.11669603,4474.0,74.51698867,22763.0,1.70618987,13535.0,59.46052805,3596.0,15.79756623,1188.0,33.03670745,5.8975949210000005,6539.784525,439.0,417.0,4622.0,4587.0,35.0,15209.0,55.6,1885.0,6.87504559,137.0,2.7637684080000002,283.0,6.728483119,6428.0,16.66623454,1844.0,36.07198748,3345.0,17772.0,21685.0,2760.0,19338.0,42.0,994.0,5.140138587,60.87537491,30.52212917,1637.0,8.465198056,382.0,15.0,5.0,29.77346278,37.0,21.0,14.0,6.0,10075.0,261.2201509,"{'type': 'Polygon', 'coordinates': [[[10.083864997504318, 53.558373758978064], [10.081858668930927, 53.55416529002726], [10.087320482821816, 53.55142888539558], [10.09478894280562, 53.55290078011165], [10.096796199207535, 53.55710923763923], [10.091334067852651, 53.55984581189866], [10.083864997504318, 53.558373758978064]]]}",3,591,593
106,881f15ad8dfffff,0,0,0,0,4,0,0,38716.0,4453.0,11.50170472,5398.0,13.94255605,7037.0,18.17594793,13792.0,35.61983471,2795.0,62.93627561,26171.0,1.494516832,17808.0,68.04478239,2871.0,10.97015781,888.0,30.92998955,3.888800096,9955.770171,487.0,331.0,5488.0,5066.0,422.0,18895.0,65.2,1542.0,5.239729519,90.0,2.195121951,236.0,6.37321091,3952.0,10.20766608,980.0,25.19928002,2304.0,21255.0,25745.0,2314.0,23287.0,45.0,258.0,1.107914287,58.71134109,35.31384957,1228.0,5.273328467,397.0,15.0,4.0,38.69863014,25.0,11.0,28.0,6.0,10136.0,261.8039054,"{'type': 'Polygon', 'coordinates': [[[10.058003375388889, 53.56089831535217], [10.055998902974615, 53.55668982395126], [10.061461383642216, 53.55395490330547], [10.068928655217581, 53.55542830458979], [10.070934055794986, 53.559636784831696], [10.065471256689262, 53.562371874972946], [10.058003375388889, 53.56089831535217]]]}",4,1533,1533
107,881f15ad91fffff,0,0,0,0,4,0,0,70539.0,13653.0,19.35525029,12646.0,17.92767122,17768.0,25.18890259,40525.0,57.45211733,10337.0,76.02412297,35135.0,2.005123097,16421.0,46.73687206,7814.0,22.23993169,2378.0,30.43255695,16.9238394,4168.025843,873.0,694.0,5825.0,5470.0,355.0,24312.0,52.4,3842.0,8.24959203,339.0,4.008039726,572.0,6.429133416,14833.0,21.02808376,4459.0,39.38697995,6906.0,29100.0,23247.0,7970.0,31632.0,46.0,6274.0,19.83434497,72.34718007,32.44284722,7450.0,23.55209914,401.0,26.0,8.0,29.04085258,95.0,45.0,33.0,8.0,21704.0,307.6879457,"{'type': 'Polygon', 'coordinates': [[[10.106274006050485, 53.56278856873487], [10.104265862972035, 53.55858053699684], [10.109727659595068, 53.555843220663675], [10.117197916036993, 53.55731376631657], [10.119206986844107, 53.56152178635755], [10.113744873536307, 53.564259272467346], [10.106274006050485, 53.56278856873487]]]}",4,180,224
108,881f15ada9fffff,0,0,0,0,5,0,0,38716.0,4453.0,11.50170472,5398.0,13.94255605,7037.0,18.17594793,13792.0,35.61983471,2795.0,62.93627561,26171.0,1.494516832,17808.0,68.04478239,2871.0,10.97015781,888.0,30.92998955,3.888800096,9955.770171,487.0,331.0,5488.0,5066.0,422.0,18895.0,65.2,1542.0,5.239729519,90.0,2.195121951,236.0,6.37321091,3952.0,10.20766608,980.0,25.19928002,2304.0,21255.0,25745.0,2314.0,23287.0,45.0,258.0,1.107914287,58.71134109,35.31384957,1228.0,5.273328467,397.0,15.0,4.0,38.69863014,25.0,11.0,28.0,6.0,10136.0,261.8039054,"{'type': 'Polygon', 'coordinates': [[[10.051990802473043, 53.54827200178137], [10.049987174276989, 53.54406267107914], [10.055448685065922, 53.54132734731975], [10.062914142639585, 53.542801184891616], [10.06491869869424, 53.547010504586375], [10.059456869371939, 53.54974599774143], [10.051990802473043, 53.54827200178137]]]}",5,726,963
109,881f15adadfffff,0,1,0,0,4,1,4,9225.0,1581.0,17.13821138,1344.0,14.56910569,2593.0,28.10840108,5147.0,55.63722841,1242.0,78.60759494,5275.0,1.750331754,3150.0,59.71563981,892.0,16.90995261,295.0,33.07174888,7.190858696,1282.878776,103.0,101.0,1107.0,1033.0,74.0,3554.0,55.2,547.0,8.41409014,38.0,3.7037037039999996,82.0,7.714016933,1841.0,19.95663957,575.0,41.66666667,912.0,4024.0,20473.0,523.0,4596.0,38.0,137.0,2.9808529160000004,60.53959965,30.16151762,903.0,19.64751958,274.0,4.0,1.0,24.94577007,5.0,5.0,5.0,2.0,2380.0,257.9945799,"{'type': 'Polygon', 'coordinates': [[[10.042522312112471, 53.542588080710274], [10.040519569757732, 53.53837832505378], [10.045980761722591, 53.535643170607116], [10.0534450149215, 53.5371176025289], [10.055448685065922, 53.54132734731975], [10.049987174276989, 53.54406267107914], [10.042522312112471, 53.542588080710274]]]}",9,583,581
110,881f15adb3fffff,1,0,0,0,3,0,0,70539.0,13653.0,19.35525029,12646.0,17.92767122,17768.0,25.18890259,40525.0,57.45211733,10337.0,76.02412297,35135.0,2.005123097,16421.0,46.73687206,7814.0,22.23993169,2378.0,30.43255695,16.9238394,4168.025843,873.0,694.0,5825.0,5470.0,355.0,24312.0,52.4,3842.0,8.24959203,339.0,4.008039726,572.0,6.429133416,14833.0,21.02808376,4459.0,39.38697995,6906.0,29100.0,23247.0,7970.0,31632.0,46.0,6274.0,19.83434497,72.34718007,32.44284722,7450.0,23.55209914,401.0,26.0,8.0,29.04085258,95.0,45.0,33.0,8.0,21704.0,307.6879457,"{'type': 'Polygon', 'coordinates': [[[10.103703952950596, 53.54321704277224], [10.101696614322764, 53.539007756892424], [10.107156790887135, 53.5362694656114], [10.114624622721058, 53.5377402905748], [10.116632888538073, 53.541949564918866], [10.111172395387573, 53.54468802585995], [10.103703952950596, 53.54321704277224]]]}",7,140,181
111,881f15adb9fffff,1,0,0,0,5,0,0,38569.0,6001.0,15.559127800000002,6039.0,15.65765252,9906.0,25.68383935,19729.0,51.11669603,4474.0,74.51698867,22763.0,1.70618987,13535.0,59.46052805,3596.0,15.79756623,1188.0,33.03670745,5.8975949210000005,6539.784525,439.0,417.0,4622.0,4587.0,35.0,15209.0,55.6,1885.0,6.87504559,137.0,2.7637684080000002,283.0,6.728483119,6428.0,16.66623454,1844.0,36.07198748,3345.0,17772.0,21685.0,2760.0,19338.0,42.0,994.0,5.140138587,60.87537491,30.52212917,1637.0,8.465198056,382.0,15.0,5.0,29.77346278,37.0,21.0,14.0,6.0,10075.0,261.2201509,"{'type': 'Polygon', 'coordinates': [[[10.087320482821816, 53.55142888539558], [10.085314112863932, 53.54722000226223], [10.09077527524159, 53.54448302523367], [10.098243124901211, 53.54595476175226], [10.100250422451804, 53.55016363347218], [10.09478894280562, 53.55290078011165], [10.087320482821816, 53.55142888539558]]]}",9,180,193
112,881f15adc1fffff,1,1,0,0,5,1,8,21964.0,2551.0,11.61446003,3350.0,15.25223092,3342.0,15.21580769,6851.0,31.19053039,1373.0,54.20450059,14479.0,1.538296844,9507.0,65.66061192,1688.0,11.65826369,413.0,24.46682464,1.751378012,12540.98193,291.0,171.0,3318.0,2958.0,360.0,10675.0,65.8,736.0,4.495480088,51.0,2.485380117,137.0,6.281522237999999,1630.0,7.421234748,402.0,17.93041927,939.0,12199.0,32559.0,1552.0,13289.0,81.0,199.0,1.4974791180000002,62.418616899999996,37.76547988,436.0,3.280909022,1000.0,13.0,3.0,44.47949527,35.0,12.0,24.0,3.0,6268.0,285.37606989999995,"{'type': 'Polygon', 'coordinates': [[[10.051085278544962, 53.574782179142105], [10.049080890057864, 53.57057451616422], [10.05454467375092, 53.567840740654894], [10.062013164816324, 53.56931445861913], [10.064018481938277, 53.573522110418494], [10.058554379415332, 53.57625605545685], [10.051085278544962, 53.574782179142105]]]}",14,999,970
113,881f15adc3fffff,1,0,0,0,3,0,0,13310.0,2010.0,15.1014275,2788.0,20.94665665,1490.0,11.19459053,3524.0,26.51418253,827.0,41.39139139,7114.0,1.803204948,3717.0,52.24908631,1249.0,17.556929999999998,234.0,18.73498799,3.213239104,4142.2376509999995,146.0,192.0,1982.0,1900.0,82.0,5080.0,56.7,410.0,4.637484447,59.0,4.049416609,52.0,3.578802478,567.0,4.259954921,128.0,7.61451517,341.0,6621.0,59131.0,2146.0,6605.0,28.0,1582.0,23.95155185,90.21574565,44.768970700000004,25.0,0.3785011355,744.0,9.0,1.0,66.18444846,73.0,16.0,14.0,4.0,5332.0,400.6010518,"{'type': 'Polygon', 'coordinates': [[[10.064018481938277, 53.573522110418494], [10.062013164816324, 53.56931445861913], [10.067476615574789, 53.56657994100971], [10.074945701853293, 53.56805290562904], [10.076951947442993, 53.572260546117796], [10.071488178341879, 53.574995233322525], [10.064018481938277, 53.573522110418494]]]}",7,1388,1435
114,881f15adc5fffff,1,0,0,0,4,0,0,21964.0,2551.0,11.61446003,3350.0,15.25223092,3342.0,15.21580769,6851.0,31.19053039,1373.0,54.20450059,14479.0,1.538296844,9507.0,65.66061192,1688.0,11.65826369,413.0,24.46682464,1.751378012,12540.98193,291.0,171.0,3318.0,2958.0,360.0,10675.0,65.8,736.0,4.495480088,51.0,2.485380117,137.0,6.281522237999999,1630.0,7.421234748,402.0,17.93041927,939.0,12199.0,32559.0,1552.0,13289.0,81.0,199.0,1.4974791180000002,62.418616899999996,37.76547988,436.0,3.280909022,1000.0,13.0,3.0,44.47949527,35.0,12.0,24.0,3.0,6268.0,285.37606989999995,"{'type': 'Polygon', 'coordinates': [[[10.041612994943863, 53.569100044997434], [10.039609493023145, 53.56489195675528], [10.04507295759529, 53.562158350691845], [10.052540243264378, 53.563632663449376], [10.05454467375092, 53.567840740654894], [10.049080890057864, 53.57057451616422], [10.041612994943863, 53.569100044997434]]]}",8,1202,1239
115,881f15adc7fffff,0,1,0,1,1,1,7,38716.0,4453.0,11.50170472,5398.0,13.94255605,7037.0,18.17594793,13792.0,35.61983471,2795.0,62.93627561,26171.0,1.494516832,17808.0,68.04478239,2871.0,10.97015781,888.0,30.92998955,3.888800096,9955.770171,487.0,331.0,5488.0,5066.0,422.0,18895.0,65.2,1542.0,5.239729519,90.0,2.195121951,236.0,6.37321091,3952.0,10.20766608,980.0,25.19928002,2304.0,21255.0,25745.0,2314.0,23287.0,45.0,258.0,1.107914287,58.71134109,35.31384957,1228.0,5.273328467,397.0,15.0,4.0,38.69863014,25.0,11.0,28.0,6.0,10136.0,261.8039054,"{'type': 'Polygon', 'coordinates': [[[10.05454467375092, 53.567840740654894], [10.052540243264378, 53.563632663449376], [10.058003375388889, 53.56089831535217], [10.065471256689262, 53.562371874972946], [10.067476615574789, 53.56657994100971], [10.062013164816324, 53.56931445861913], [10.05454467375092, 53.567840740654894]]]}",10,906,879
116,881f15adc9fffff,0,1,0,0,4,1,5,35218.0,3703.0,10.51450963,4992.0,14.17456982,4721.0,13.40507695,9518.0,27.06745535,1691.0,46.00108814,24039.0,1.473563792,16571.0,68.93381588,2560.0,10.64936145,736.0,28.75,3.091773916,11390.8717,413.0,323.0,5109.0,4893.0,216.0,17672.0,66.0,1211.0,4.492506307,71.0,2.184615385,210.0,6.264916467999999,2393.0,6.79482083,457.0,13.97553517,1578.0,19291.0,32679.0,2110.0,22141.0,121.0,119.0,0.5374644325,59.181066799999996,37.20620137,721.0,3.25640215,877.0,26.0,3.0,44.34490482,54.0,22.0,26.0,7.0,9992.0,283.718553,"{'type': 'Polygon', 'coordinates': [[[10.047625189587619, 53.581722630742426], [10.045620843171724, 53.57751538202432], [10.051085278544962, 53.574782179142105], [10.058554379415332, 53.57625605545685], [10.060559654702041, 53.58046329298668], [10.055094900302901, 53.58319666541472], [10.047625189587619, 53.581722630742426]]]}",9,1539,1551
117,881f15adcdfffff,0,0,0,0,4,0,0,35218.0,3703.0,10.51450963,4992.0,14.17456982,4721.0,13.40507695,9518.0,27.06745535,1691.0,46.00108814,24039.0,1.473563792,16571.0,68.93381588,2560.0,10.64936145,736.0,28.75,3.091773916,11390.8717,413.0,323.0,5109.0,4893.0,216.0,17672.0,66.0,1211.0,4.492506307,71.0,2.184615385,210.0,6.264916467999999,2393.0,6.79482083,457.0,13.97553517,1578.0,19291.0,32679.0,2110.0,22141.0,121.0,119.0,0.5374644325,59.181066799999996,37.20620137,721.0,3.25640215,877.0,26.0,3.0,44.34490482,54.0,22.0,26.0,7.0,9992.0,283.718553,"{'type': 'Polygon', 'coordinates': [[[10.038152338573006, 53.57604075244126], [10.036148878887559, 53.57183307841697], [10.041612994943863, 53.569100044997434], [10.049080890057864, 53.57057451616422], [10.051085278544962, 53.574782179142105], [10.045620843171724, 53.57751538202432], [10.038152338573006, 53.57604075244126]]]}",4,2506,2498
118,881f15ade1fffff,0,0,0,0,2,0,0,38716.0,4453.0,11.50170472,5398.0,13.94255605,7037.0,18.17594793,13792.0,35.61983471,2795.0,62.93627561,26171.0,1.494516832,17808.0,68.04478239,2871.0,10.97015781,888.0,30.92998955,3.888800096,9955.770171,487.0,331.0,5488.0,5066.0,422.0,18895.0,65.2,1542.0,5.239729519,90.0,2.195121951,236.0,6.37321091,3952.0,10.20766608,980.0,25.19928002,2304.0,21255.0,25745.0,2314.0,23287.0,45.0,258.0,1.107914287,58.71134109,35.31384957,1228.0,5.273328467,397.0,15.0,4.0,38.69863014,25.0,11.0,28.0,6.0,10136.0,261.8039054,"{'type': 'Polygon', 'coordinates': [[[10.035603333295983, 53.556474940980145], [10.033600675380878, 53.552266013513886], [10.039063169364683, 53.54953200419188], [10.046528640534566, 53.551006753014754], [10.04853222671057, 53.555215669595974], [10.043069413511029, 53.55794984826404], [10.035603333295983, 53.556474940980145]]]}",2,2067,2148
119,881f15ade9fffff,0,1,0,0,3,1,6,7635.0,834.0,10.92337917,923.0,12.08906352,2201.0,28.82776686,3403.0,44.48366013,588.0,70.75812274,4462.0,1.478709099,3065.0,68.69116988,441.0,9.883460332,125.0,28.3446712,0.8218548059,9289.962102,72.0,54.0,1631.0,1530.0,101.0,3296.0,56.0,302.0,5.054393305,25.0,2.0112630730000003,49.0,7.538461538,888.0,11.63064833,224.0,30.39348711,508.0,3643.0,26217.0,380.0,4379.0,30.0,43.0,0.9819593515,55.54304636,31.85631958,134.0,3.0600593739999997,664.0,3.0,0.0,40.75829384,3.0,2.0,4.0,2.0,1645.0,215.45514080000004,"{'type': 'Polygon', 'coordinates': [[[10.032142803723234, 53.56341689100342], [10.03014018813555, 53.55920837768083], [10.035603333295983, 53.556474940980145], [10.043069413511029, 53.55794984826404], [10.04507295759529, 53.562158350691845], [10.039609493023145, 53.56489195675528], [10.032142803723234, 53.56341689100342]]]}",8,2518,2466
120,881f15adebfffff,0,0,0,0,4,0,0,38716.0,4453.0,11.50170472,5398.0,13.94255605,7037.0,18.17594793,13792.0,35.61983471,2795.0,62.93627561,26171.0,1.494516832,17808.0,68.04478239,2871.0,10.97015781,888.0,30.92998955,3.888800096,9955.770171,487.0,331.0,5488.0,5066.0,422.0,18895.0,65.2,1542.0,5.239729519,90.0,2.195121951,236.0,6.37321091,3952.0,10.20766608,980.0,25.19928002,2304.0,21255.0,25745.0,2314.0,23287.0,45.0,258.0,1.107914287,58.71134109,35.31384957,1228.0,5.273328467,397.0,15.0,4.0,38.69863014,25.0,11.0,28.0,6.0,10136.0,261.8039054,"{'type': 'Polygon', 'coordinates': [[[10.04507295759529, 53.562158350691845], [10.043069413511029, 53.55794984826404], [10.04853222671057, 53.555215669595974], [10.055998902974615, 53.55668982395126], [10.058003375388889, 53.56089831535217], [10.052540243264378, 53.563632663449376], [10.04507295759529, 53.562158350691845]]]}",4,2001,2003
121,881f15adedfffff,1,1,0,0,5,0,0,7635.0,834.0,10.92337917,923.0,12.08906352,2201.0,28.82776686,3403.0,44.48366013,588.0,70.75812274,4462.0,1.478709099,3065.0,68.69116988,441.0,9.883460332,125.0,28.3446712,0.8218548059,9289.962102,72.0,54.0,1631.0,1530.0,101.0,3296.0,56.0,302.0,5.054393305,25.0,2.0112630730000003,49.0,7.538461538,888.0,11.63064833,224.0,30.39348711,508.0,3643.0,26217.0,380.0,4379.0,30.0,43.0,0.9819593515,55.54304636,31.85631958,134.0,3.0600593739999997,664.0,3.0,0.0,40.75829384,3.0,2.0,4.0,2.0,1645.0,215.45514080000004,"{'type': 'Polygon', 'coordinates': [[[10.022674704707049, 53.557732717610925], [10.020672975219087, 53.55352377939176], [10.026135800677316, 53.55079051197068], [10.033600675380878, 53.552266013513886], [10.035603333295983, 53.556474940980145], [10.03014018813555, 53.55920837768083], [10.022674704707049, 53.557732717610925]]]}",13,3138,2811
122,881f15ae05fffff,1,0,0,0,1,0,0,45888.0,8019.0,17.475156899999998,8882.0,19.35582287,7017.0,15.291579500000001,14308.0,31.189780699999996,3649.0,45.60109973,23379.0,1.908507635,11303.0,48.34680696,4735.0,20.2532187,1212.0,25.59662091,13.36714312,3432.89509,576.0,479.0,5158.0,4986.0,172.0,17339.0,57.5,1597.0,5.27532785,165.0,3.198914308,307.0,5.468471677999999,4917.0,10.71521967,1429.0,21.22382296,2499.0,20892.0,30965.0,9310.0,21569.0,335.0,8409.0,38.98650841,75.7216839,35.59189766,1833.0,8.498307757000001,356.0,25.0,6.0,41.3577676,89.0,22.0,20.0,8.0,16637.0,362.5566597,"{'type': 'Polygon', 'coordinates': [[[10.012986103298548, 53.65107285235136], [10.010982181550673, 53.64686974798557], [10.016453139869224, 53.644142273518526], [10.023928340982009, 53.64561773372709], [10.025933193963828, 53.64982082680625], [10.02046191465423, 53.65254847098826], [10.012986103298548, 53.65107285235136]]]}",5,255,261
123,881f15af0dfffff,0,0,0,0,2,0,0,41670.0,6558.0,15.73794096,10857.0,26.05471562,4289.0,10.29277658,9293.0,22.29553034,2313.0,35.42113323,21810.0,1.877900046,10412.0,47.73956901,4022.0,18.44108207,821.0,20.41272999,12.41758887,3355.7239200000004,359.0,474.0,3947.0,4096.0,-149.0,15119.0,59.4,734.0,2.8940935260000002,52.0,1.3644712669999999,175.0,3.394103957,1505.0,3.611711063,346.0,6.347459182000001,918.0,20811.0,41651.0,8523.0,20814.0,90.0,7356.0,35.341597,85.79177477,42.85265179,760.0,3.651388489,539.0,19.0,5.0,60.72144289,94.0,27.0,37.0,8.0,17484.0,419.58243339999996,"{'type': 'Polygon', 'coordinates': [[[9.94320880393275, 53.618227580546254], [9.941211139877346, 53.614021914295556], [9.946680494646126, 53.6112961986621], [9.954147836746934, 53.612775980158446], [9.956146431778123, 53.61698163610687], [9.950676753787508, 53.61970752088597], [9.94320880393275, 53.618227580546254]]]}",2,249,244
124,881f15af1bfffff,0,0,0,0,6,0,0,12701.0,1975.0,15.549956699999997,2530.0,19.91969136,1606.0,12.64467365,2948.0,23.13245449,669.0,33.82204247,7162.0,1.760960626,3903.0,54.49595085,1233.0,17.21586149,291.0,23.60097324,7.774407367,1633.693657,136.0,105.0,1540.0,1487.0,53.0,5173.0,61.0,324.0,3.814906394,23.0,1.81531176,64.0,4.353741497,919.0,7.235650736,227.0,13.52800954,535.0,6490.0,39526.0,2060.0,6748.0,12.0,1513.0,22.42145821,76.64685833,40.7222266,169.0,2.504445762,590.0,7.0,2.0,58.75420875,24.0,5.0,15.0,4.0,4751.0,374.06503419999996,"{'type': 'Polygon', 'coordinates': [[[10.000966799625518, 53.62585002502789], [9.998964568221576, 53.62164524044231], [10.004433578989078, 53.61891695909314], [10.011905142395252, 53.62039329284047], [10.013908304420063, 53.62459806644317], [10.008438972472982, 53.627326517306194], [10.000966799625518, 53.62585002502789]]]}",6,558,563
125,881f15af21fffff,1,0,0,0,3,0,0,28534.0,4858.0,17.02530315,5833.0,20.44227939,3979.0,13.94476765,8480.0,29.70747942,2085.0,43.10523051,15592.0,1.816380195,8460.0,54.25859415,2973.0,19.0674705,604.0,20.31617894,4.896199903,5827.784928,320.0,313.0,3187.0,3081.0,106.0,11033.0,60.1,750.0,4.0580023810000005,67.0,2.411807055,134.0,4.582763338,2032.0,7.121328941,522.0,12.37260014,1048.0,14273.0,41778.0,3194.0,14888.0,121.0,2137.0,14.35384202,74.39380709,38.81597393,193.0,1.296346051,734.0,22.0,4.0,58.48348348,61.0,18.0,17.0,7.0,9513.0,333.3917432,"{'type': 'Polygon', 'coordinates': [[[9.940688213181351, 53.59867711820286], [9.938691347741447, 53.59447019894967], [9.944159076445743, 53.591743506038945], [9.951623993761624, 53.59322356337759], [9.95362178963416, 53.59743047249012], [9.948153737812916, 53.60015733442945], [9.940688213181351, 53.59867711820286]]]}",7,717,712
126,881f15af27fffff,0,0,0,0,2,0,0,28534.0,4858.0,17.02530315,5833.0,20.44227939,3979.0,13.94476765,8480.0,29.70747942,2085.0,43.10523051,15592.0,1.816380195,8460.0,54.25859415,2973.0,19.0674705,604.0,20.31617894,4.896199903,5827.784928,320.0,313.0,3187.0,3081.0,106.0,11033.0,60.1,750.0,4.0580023810000005,67.0,2.411807055,134.0,4.582763338,2032.0,7.121328941,522.0,12.37260014,1048.0,14273.0,41778.0,3194.0,14888.0,121.0,2137.0,14.35384202,74.39380709,38.81597393,193.0,1.296346051,734.0,22.0,4.0,58.48348348,61.0,18.0,17.0,7.0,9513.0,333.3917432,"{'type': 'Polygon', 'coordinates': [[[9.944159076445743, 53.591743506038945], [9.942162166975672, 53.58753617257206], [9.947629244569955, 53.58480890654996], [9.955093554608958, 53.586288805007435], [9.957091394275837, 53.59049612834343], [9.951623993761624, 53.59322356337759], [9.944159076445743, 53.591743506038945]]]}",2,545,537
127,881f15af33fffff,2,0,0,0,4,0,0,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[9.98895763310959, 53.600617119366625], [9.986957090087506, 53.59641065575423], [9.992424154162185, 53.59368156720863], [9.999892082681091, 53.59515877298704], [10.001893555711211, 53.599365225920145], [9.9964261702694, 53.602094483778885], [9.98895763310959, 53.600617119366625]]]}",12,1253,1248
